CustomerID,Recency,Frequency,Monetary,AvgTransactionValue,TotalItems,AvgBasketSize,UniqueProducts,CustomerLifetime,PurchaseRate,FirstPurchase,LastPurchase,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,CLV_Estimate,Cluster,Segment_Name
13771.0,64,4,2634.4500000000003,658.6125000000001,1477,369.25,115,182,0.02197802197802198,2011-04-06 15:47:00,2011-10-06 14:18:00,3,4,5,12,345,5283.375000000001,0,Promising
13772.0,34,3,1122.63,374.21000000000004,540,180.0,141,205,0.014634146341463415,2011-04-14 12:31:00,2011-11-06 11:43:00,3,3,4,10,334,1998.829024390244,0,Promising
13774.0,82,1,344.99999999999994,344.99999999999994,192,192.0,22,0,1.0,2011-09-19 12:06:00,2011-09-19 12:06:00,2,1,2,5,212,125924.99999999999,0,Promising
13777.0,1,33,25977.160000000003,787.1866666666667,12897,390.8181818181818,36,372,0.08870967741935484,2010-12-01 16:01:00,2011-12-09 12:25:00,5,5,5,15,555,25488.342473118282,5,Champions
13778.0,103,1,178.70000000000002,178.70000000000002,70,70.0,9,0,1.0,2011-08-28 15:25:00,2011-08-28 15:25:00,2,1,1,4,211,65225.50000000001,0,Promising
13780.0,7,2,360.01,180.005,318,159.0,56,163,0.012269938650306749,2011-06-22 11:43:00,2011-12-02 13:49:00,5,2,2,9,522,806.1573619631902,0,Promising
13781.0,251,1,127.84,127.84,30,30.0,17,0,1.0,2011-04-03 12:08:00,2011-04-03 12:08:00,1,1,1,3,111,46661.6,0,Promising
13782.0,13,6,908.86,151.47666666666666,369,61.5,98,315,0.01904761904761905,2011-01-16 11:08:00,2011-11-27 11:54:00,5,5,3,13,553,1053.1234920634922,0,Promising
13784.0,10,11,2462.7899999999995,223.88999999999996,2493,226.63636363636363,9,322,0.034161490683229816,2011-01-11 14:38:00,2011-11-30 09:33:00,5,5,5,15,555,2791.6718944099375,0,Promising
13786.0,367,1,230.4,230.4,136,136.0,7,0,1.0,2010-12-07 13:53:00,2010-12-07 13:53:00,1,1,1,3,111,84096.0,0,Promising
13787.0,76,2,309.0399999999999,154.51999999999995,337,168.5,24,288,0.006944444444444444,2010-12-10 14:45:00,2011-09-25 12:06:00,2,2,2,6,222,391.66527777777765,0,Promising
13790.0,4,1,348.79999999999995,348.79999999999995,748,748.0,45,0,1.0,2011-12-05 15:48:00,2011-12-05 15:48:00,5,1,2,8,512,127311.99999999999,0,Promising
13791.0,128,2,1516.0,758.0,1200,600.0,7,40,0.05,2011-06-24 16:38:00,2011-08-04 11:44:00,2,2,4,8,224,13833.5,0,Promising
13792.0,66,2,195.55,97.775,92,46.0,13,221,0.00904977375565611,2011-02-25 14:03:00,2011-10-04 14:31:00,3,2,1,6,321,322.9671945701358,0,Promising
13798.0,1,57,37153.85,651.8219298245614,23948,420.140350877193,116,370,0.15405405405405406,2010-12-02 17:24:00,2011-12-08 15:51:00,5,5,5,15,555,36651.770945945944,3,Champions
13799.0,117,2,669.0600000000001,334.53000000000003,390,195.0,31,177,0.011299435028248588,2011-02-18 14:18:00,2011-08-15 12:07:00,2,2,3,7,223,1379.7,0,Promising
13800.0,310,1,558.32,558.32,331,331.0,33,0,1.0,2011-02-03 12:27:00,2011-02-03 12:27:00,1,1,3,5,113,203786.80000000002,0,Promising
13801.0,67,1,324.80000000000007,324.80000000000007,168,168.0,23,0,1.0,2011-10-04 10:15:00,2011-10-04 10:15:00,3,1,2,6,312,118552.00000000003,0,Promising
13802.0,139,3,4599.42,1533.14,2572,857.3333333333334,55,172,0.01744186046511628,2011-02-01 12:03:00,2011-07-24 10:54:00,2,3,5,10,235,9760.397093023257,5,Champions
13803.0,255,1,277.07000000000005,277.07000000000005,121,121.0,17,0,1.0,2011-03-29 12:57:00,2011-03-29 12:57:00,1,1,2,4,112,101130.55000000002,0,Promising
13804.0,31,7,2588.39,369.77,1462,208.85714285714286,124,259,0.02702702702702703,2011-02-23 09:09:00,2011-11-09 12:32:00,4,5,5,14,455,3647.731081081081,0,Promising
13805.0,52,2,924.5999999999999,462.29999999999995,1900,950.0,10,76,0.02631578947368421,2011-08-02 15:29:00,2011-10-18 14:50:00,3,2,4,9,324,4440.513157894736,0,Promising
13806.0,64,1,256.38,256.38,56,56.0,10,0,1.0,2011-10-07 11:43:00,2011-10-07 11:43:00,3,1,2,6,312,93578.7,0,Promising
13807.0,367,1,112.6,112.6,36,36.0,7,0,1.0,2010-12-07 15:48:00,2010-12-07 15:48:00,1,1,1,3,111,41099.0,0,Promising
13808.0,6,5,1747.66,349.53200000000004,782,156.4,70,91,0.054945054945054944,2011-09-04 12:07:00,2011-12-04 12:18:00,5,4,4,13,544,7009.845054945055,0,Promising
13810.0,29,2,827.51,413.755,307,153.5,30,27,0.07407407407407407,2011-10-14 12:57:00,2011-11-11 08:33:00,4,2,3,9,423,11186.70925925926,0,Promising
13811.0,184,2,519.75,259.875,63,31.5,5,55,0.03636363636363636,2011-04-14 18:40:00,2011-06-09 09:54:00,1,2,3,6,123,3449.2499999999995,0,Promising
13812.0,42,3,485.00000000000006,161.66666666666669,330,110.0,32,63,0.047619047619047616,2011-08-26 12:54:00,2011-10-28 14:27:00,3,3,3,9,333,2809.920634920635,0,Promising
13813.0,40,4,1168.86,292.215,541,135.25,53,95,0.042105263157894736,2011-07-28 10:33:00,2011-10-31 10:38:00,3,4,4,11,344,4490.883157894736,0,Promising
13814.0,92,2,1579.12,789.56,864,432.0,38,44,0.045454545454545456,2011-07-25 13:54:00,2011-09-08 13:48:00,2,2,4,8,224,13099.518181818183,0,Promising
13815.0,22,4,3667.3599999999997,916.8399999999999,2540,635.0,134,296,0.013513513513513514,2011-01-25 12:16:00,2011-11-17 14:19:00,4,4,5,13,445,4522.251351351351,5,Champions
13816.0,24,2,499.67,249.835,265,132.5,24,40,0.05,2011-10-06 14:37:00,2011-11-16 08:38:00,4,2,3,9,423,4559.48875,0,Promising
13817.0,29,2,328.97999999999996,164.48999999999998,208,104.0,19,322,0.006211180124223602,2010-12-23 11:46:00,2011-11-10 17:49:00,4,2,2,8,422,372.9121118012422,0,Promising
13819.0,302,3,1140.35,380.1166666666666,1109,369.6666666666667,26,18,0.16666666666666666,2011-01-24 10:38:00,2011-02-11 10:38:00,1,3,4,8,134,23123.763888888883,0,Promising
13821.0,145,2,385.64000000000004,192.82000000000002,153,76.5,51,116,0.017241379310344827,2011-03-23 11:30:00,2011-07-18 09:49:00,2,2,2,6,222,1213.4362068965518,0,Promising
13822.0,6,2,632.0,316.0,611,305.5,90,34,0.058823529411764705,2011-10-30 15:55:00,2011-12-04 12:13:00,5,2,3,10,523,6784.705882352941,0,Promising
13823.0,19,2,957.66,478.83,439,219.5,39,72,0.027777777777777776,2011-09-09 10:42:00,2011-11-21 10:22:00,4,2,4,10,424,4854.804166666666,0,Promising
13824.0,33,5,1698.9399999999998,339.78799999999995,768,153.6,35,277,0.018050541516245487,2011-02-02 13:07:00,2011-11-07 12:41:00,4,4,4,12,444,2238.6754512635375,0,Promising
13826.0,176,1,189.5,189.5,82,82.0,10,0,1.0,2011-06-16 13:48:00,2011-06-16 13:48:00,2,1,1,4,211,69167.5,0,Promising
13827.0,58,3,409.79999999999995,136.6,138,46.0,83,85,0.03529411764705882,2011-07-19 15:38:00,2011-10-13 12:38:00,3,3,2,8,332,1759.729411764706,0,Promising
13828.0,22,1,209.48999999999995,209.48999999999995,311,311.0,15,0,1.0,2011-11-17 16:02:00,2011-11-17 16:02:00,4,1,1,6,411,76463.84999999998,0,Promising
13831.0,16,6,2198.45,366.4083333333333,743,123.83333333333333,59,353,0.0169971671388102,2010-12-05 12:13:00,2011-11-23 15:41:00,4,5,5,14,455,2273.1848441926345,0,Promising
13832.0,19,1,52.199999999999996,52.199999999999996,28,28.0,3,0,1.0,2011-11-20 15:36:00,2011-11-20 15:36:00,4,1,1,6,411,19053.0,0,Promising
13833.0,159,1,383.84999999999997,383.84999999999997,117,117.0,28,0,1.0,2011-07-03 13:27:00,2011-07-03 13:27:00,2,1,2,5,212,140105.25,0,Promising
13835.0,25,4,834.5699999999999,208.64249999999998,442,110.5,48,190,0.021052631578947368,2011-05-08 15:22:00,2011-11-14 15:37:00,4,4,3,11,443,1603.252894736842,0,Promising
13837.0,212,2,266.59,133.295,182,91.0,17,105,0.01904761904761905,2011-01-26 12:15:00,2011-05-12 12:10:00,1,2,2,5,122,926.717619047619,0,Promising
13838.0,6,4,674.8199999999999,168.70499999999998,254,63.5,144,364,0.01098901098901099,2010-12-05 10:45:00,2011-12-04 11:00:00,5,4,3,12,543,676.6739010989011,0,Promising
13841.0,253,1,85.0,85.0,100,100.0,1,0,1.0,2011-04-01 12:10:00,2011-04-01 12:10:00,1,1,1,3,111,31025.0,0,Promising
13842.0,59,9,3385.62,376.18,1768,196.44444444444446,155,308,0.02922077922077922,2010-12-08 10:39:00,2011-10-12 10:51:00,3,5,5,13,355,4012.1795454545454,0,Promising
13844.0,11,1,361.62,361.62,196,196.0,20,0,1.0,2011-11-28 13:21:00,2011-11-28 13:21:00,5,1,2,8,512,131991.3,0,Promising
13845.0,65,1,312.98,312.98,182,182.0,9,0,1.0,2011-10-06 08:25:00,2011-10-06 08:25:00,3,1,2,6,312,114237.70000000001,0,Promising
13846.0,25,3,865.0600000000002,288.3533333333334,388,129.33333333333334,55,335,0.008955223880597015,2010-12-14 16:07:00,2011-11-15 12:07:00,4,3,3,10,433,942.5280597014928,0,Promising
13848.0,92,3,1255.0,418.3333333333333,3700,1233.3333333333333,3,273,0.01098901098901099,2010-12-08 15:10:00,2011-09-08 12:58:00,2,3,4,9,234,1677.930402930403,0,Promising
13849.0,52,2,1537.9499999999998,768.9749999999999,1016,508.0,97,119,0.01680672268907563,2011-06-22 10:11:00,2011-10-19 10:59:00,3,2,4,9,324,4717.241596638654,0,Promising
13850.0,129,1,1595.4799999999998,1595.4799999999998,944,944.0,93,0,1.0,2011-08-02 14:04:00,2011-08-02 14:04:00,2,1,4,7,214,582350.2,5,Champions
13851.0,96,3,2651.4599999999996,883.8199999999998,1705,568.3333333333334,77,192,0.015625,2011-02-24 17:18:00,2011-09-05 12:36:00,2,3,5,10,235,5040.535937499999,0,Promising
13853.0,57,1,1090.1399999999999,1090.1399999999999,312,312.0,23,0,1.0,2011-10-13 14:18:00,2011-10-13 14:18:00,3,1,4,8,314,397901.1,0,Promising
13854.0,9,25,8109.520000000001,324.3808000000001,2296,91.84,39,356,0.0702247191011236,2010-12-09 10:48:00,2011-12-01 09:06:00,5,5,5,15,555,8314.535955056183,5,Champions
13856.0,169,3,388.5,129.5,494,164.66666666666666,10,34,0.08823529411764706,2011-05-20 13:13:00,2011-06-24 10:03:00,2,3,2,7,232,4170.661764705883,0,Promising
13858.0,57,1,216.17,216.17,75,75.0,11,0,1.0,2011-10-13 16:17:00,2011-10-13 16:17:00,3,1,1,5,311,78902.04999999999,0,Promising
13859.0,326,1,201.15999999999997,201.15999999999997,129,129.0,27,0,1.0,2011-01-17 16:14:00,2011-01-17 16:14:00,1,1,1,3,111,73423.4,0,Promising
13860.0,1,5,1245.8999999999999,249.17999999999998,591,118.2,58,85,0.058823529411764705,2011-09-14 09:27:00,2011-12-08 12:57:00,5,4,4,13,544,5350.041176470588,0,Promising
13862.0,18,8,2209.36,276.17,1688,211.0,98,314,0.025477707006369428,2011-01-11 15:13:00,2011-11-21 16:24:00,4,5,5,14,455,2568.2050955414015,0,Promising
13863.0,248,1,305.78,305.78,224,224.0,20,0,1.0,2011-04-06 10:20:00,2011-04-06 10:20:00,1,1,2,4,112,111609.7,0,Promising
13865.0,58,4,501.56,125.39,204,51.0,26,231,0.017316017316017316,2011-02-23 12:04:00,2011-10-12 13:31:00,3,4,3,10,343,792.5082251082251,0,Promising
13866.0,74,1,145.67,145.67,57,57.0,7,0,1.0,2011-09-26 14:54:00,2011-09-26 14:54:00,2,1,1,4,211,53169.549999999996,0,Promising
13867.0,31,3,1005.0899999999999,335.03,501,167.0,51,186,0.016129032258064516,2011-05-05 17:28:00,2011-11-08 15:48:00,4,3,4,11,434,1972.3540322580643,0,Promising
13868.0,7,2,3192.54,1596.27,1964,982.0,32,31,0.06451612903225806,2011-11-01 12:45:00,2011-12-02 16:32:00,5,2,5,12,525,37589.58387096774,5,Champions
13869.0,123,4,3083.6499999999996,770.9124999999999,1709,427.25,235,233,0.017167381974248927,2010-12-17 15:14:00,2011-08-08 13:53:00,2,4,5,11,245,4830.610515021459,5,Champions
13870.0,2,8,2770.94,346.3675,1325,165.625,91,285,0.028070175438596492,2011-02-25 09:09:00,2011-12-07 13:23:00,5,5,5,15,555,3548.747719298246,0,Promising
13871.0,23,13,6403.25,492.5576923076923,2806,215.84615384615384,160,286,0.045454545454545456,2011-02-04 09:30:00,2011-11-17 10:49:00,4,5,5,14,455,8171.979895104896,5,Champions
13873.0,120,3,389.6,129.86666666666667,140,46.666666666666664,21,190,0.015789473684210527,2011-02-03 09:37:00,2011-08-12 10:08:00,2,3,2,7,232,748.4421052631579,0,Promising
13874.0,358,1,540.45,540.45,180,180.0,18,0,1.0,2010-12-16 18:20:00,2010-12-16 18:20:00,1,1,3,5,113,197264.25000000003,0,Promising
13875.0,54,5,1786.7900000000002,357.35800000000006,1316,263.2,82,247,0.020242914979757085,2011-02-11 15:39:00,2011-10-17 09:36:00,3,4,4,11,344,2640.3981781376524,0,Promising
13876.0,64,1,122.7,122.7,36,36.0,7,0,1.0,2011-10-07 10:22:00,2011-10-07 10:22:00,3,1,1,5,311,44785.5,0,Promising
13877.0,86,1,117.23999999999998,117.23999999999998,108,108.0,3,0,1.0,2011-09-14 15:49:00,2011-09-14 15:49:00,2,1,1,4,211,42792.59999999999,0,Promising
13878.0,55,1,1271.5700000000002,1271.5700000000002,463,463.0,35,0,1.0,2011-10-16 12:19:00,2011-10-16 12:19:00,3,1,4,8,314,464123.05000000005,0,Promising
13880.0,21,13,3219.77,247.67461538461538,1842,141.69230769230768,126,345,0.03768115942028986,2010-12-07 14:00:00,2011-11-18 13:44:00,4,5,5,14,455,3406.423333333333,0,Promising
13881.0,4,20,17159.519999999997,857.9759999999999,10118,505.9,72,308,0.06493506493506493,2011-02-01 10:14:00,2011-12-06 12:50:00,5,5,5,15,555,20335.145454545447,5,Champions
13882.0,3,5,1191.1299999999999,238.22599999999997,953,190.6,54,61,0.08196721311475409,2011-10-06 15:28:00,2011-12-07 11:16:00,5,4,4,13,544,7127.253278688523,0,Promising
13883.0,11,5,2674.4800000000005,534.8960000000001,1436,287.2,110,242,0.02066115702479339,2011-03-31 17:17:00,2011-11-29 10:45:00,5,4,5,14,545,4033.8231404958688,0,Promising
13884.0,7,5,787.6,157.52,300,60.0,47,276,0.018115942028985508,2011-03-01 13:40:00,2011-12-02 16:30:00,5,4,3,12,543,1041.572463768116,0,Promising
13885.0,189,2,506.80000000000007,253.40000000000003,182,91.0,28,11,0.18181818181818182,2011-05-23 08:52:00,2011-06-03 15:07:00,1,2,3,6,123,16816.545454545456,0,Promising
13886.0,71,1,243.56,243.56,126,126.0,16,0,1.0,2011-09-29 13:17:00,2011-09-29 13:17:00,3,1,1,5,311,88899.4,0,Promising
13887.0,204,1,349.54999999999995,349.54999999999995,147,147.0,19,0,1.0,2011-05-19 17:22:00,2011-05-19 17:22:00,1,1,2,4,112,127585.74999999999,0,Promising
13888.0,120,2,595.67,297.835,254,127.0,38,98,0.02040816326530612,2011-05-05 14:41:00,2011-08-12 10:13:00,2,2,3,7,223,2218.5668367346934,0,Promising
13889.0,93,1,416.9,416.9,146,146.0,15,0,1.0,2011-09-08 09:13:00,2011-09-08 09:13:00,2,1,2,5,212,152168.5,0,Promising
13890.0,1,10,1883.81,188.381,831,83.1,74,357,0.028011204481792718,2010-12-16 09:31:00,2011-12-08 15:36:00,5,5,4,14,554,1926.0242296918768,0,Promising
13892.0,27,4,632.9700000000001,158.24250000000004,983,245.75,26,219,0.0182648401826484,2011-04-07 12:04:00,2011-11-13 11:50:00,4,4,3,11,443,1054.9500000000003,0,Promising
13893.0,298,1,821.1,821.1,190,190.0,21,0,1.0,2011-02-15 11:30:00,2011-02-15 11:30:00,1,1,3,5,113,299701.5,0,Promising
13894.0,24,3,564.62,188.20666666666668,354,118.0,25,286,0.01048951048951049,2011-02-02 12:54:00,2011-11-16 09:44:00,4,3,3,10,433,720.5814685314685,0,Promising
13895.0,28,4,2593.07,648.2675,1365,341.25,98,136,0.029411764705882353,2011-06-28 10:17:00,2011-11-11 16:57:00,4,4,5,13,445,6959.342279411765,0,Promising
13897.0,50,1,311.15999999999997,311.15999999999997,200,200.0,17,0,1.0,2011-10-20 14:30:00,2011-10-20 14:30:00,3,1,2,6,312,113573.4,0,Promising
13898.0,326,1,155.92999999999998,155.92999999999998,133,133.0,12,0,1.0,2011-01-18 10:28:00,2011-01-18 10:28:00,1,1,1,3,111,56914.44999999999,0,Promising
13899.0,16,2,388.52,194.26,156,78.0,19,258,0.007751937984496124,2011-03-10 09:30:00,2011-11-23 13:40:00,4,2,2,8,422,549.6503875968991,0,Promising
13900.0,183,3,740.9499999999999,246.98333333333332,430,143.33333333333334,42,79,0.0379746835443038,2011-03-22 10:13:00,2011-06-09 19:26:00,1,3,3,7,133,3423.376582278481,0,Promising
13901.0,72,5,2867.2,573.4399999999999,1739,347.8,144,246,0.02032520325203252,2011-01-25 09:01:00,2011-09-28 14:48:00,3,4,5,12,345,4254.178861788618,0,Promising
13904.0,37,2,332.64000000000004,166.32000000000002,332,166.0,24,257,0.007782101167315175,2011-02-18 11:18:00,2011-11-02 13:41:00,3,2,2,7,322,472.42645914396894,0,Promising
13908.0,80,4,2369.5499999999997,592.3874999999999,1478,369.5,104,196,0.02040816326530612,2011-03-08 12:04:00,2011-09-21 11:49:00,2,4,5,11,245,4412.682397959183,0,Promising
13911.0,57,9,2580.91,286.7677777777778,2731,303.44444444444446,120,251,0.035856573705179286,2011-02-04 14:46:00,2011-10-13 15:43:00,3,5,5,13,355,3753.1161354581673,0,Promising
13914.0,12,2,626.4499999999999,313.22499999999997,380,190.0,29,24,0.08333333333333333,2011-11-03 16:28:00,2011-11-28 10:35:00,5,2,3,10,523,9527.260416666666,0,Promising
13917.0,50,2,272.03999999999996,136.01999999999998,228,114.0,16,141,0.014184397163120567,2011-06-01 12:46:00,2011-10-21 09:56:00,3,2,2,7,322,704.2170212765956,0,Promising
13918.0,50,2,1212.84,606.42,1140,570.0,30,203,0.009852216748768473,2011-03-31 18:05:00,2011-10-21 12:25:00,3,3,4,10,334,2180.7221674876846,0,Promising
13922.0,352,1,172.24999999999997,172.24999999999997,93,93.0,7,0,1.0,2010-12-23 10:38:00,2010-12-23 10:38:00,1,1,1,3,111,62871.24999999999,0,Promising
13923.0,54,1,351.13000000000005,351.13000000000005,185,185.0,20,0,1.0,2011-10-17 12:33:00,2011-10-17 12:33:00,3,1,2,6,312,128162.45000000003,0,Promising
13924.0,2,6,1838.85,306.47499999999997,1575,262.5,90,70,0.08571428571428572,2011-09-28 15:07:00,2011-12-08 09:39:00,5,5,4,14,554,9588.289285714285,0,Promising
13925.0,93,4,678.25,169.5625,331,82.75,28,42,0.09523809523809523,2011-07-28 12:09:00,2011-09-08 12:47:00,2,4,3,9,243,5894.315476190475,0,Promising
13926.0,23,1,223.85,223.85,104,104.0,11,0,1.0,2011-11-16 13:16:00,2011-11-16 13:16:00,4,1,1,6,411,81705.25,0,Promising
13927.0,75,1,348.99000000000007,348.99000000000007,214,214.0,21,0,1.0,2011-09-26 12:00:00,2011-09-26 12:00:00,2,1,2,5,212,127381.35000000002,0,Promising
13928.0,11,4,464.56999999999994,116.14249999999998,129,32.25,23,122,0.03278688524590164,2011-07-29 15:59:00,2011-11-29 10:33:00,5,4,2,11,542,1389.9020491803278,0,Promising
13929.0,169,2,842.65,421.325,143,71.5,8,157,0.012738853503184714,2011-01-17 15:11:00,2011-06-23 15:26:00,2,3,3,8,233,1959.0270700636943,0,Promising
13930.0,58,2,337.34,168.67,274,137.0,15,78,0.02564102564102564,2011-07-26 11:00:00,2011-10-13 09:45:00,3,3,2,8,332,1578.578205128205,0,Promising
13931.0,96,2,1237.53,618.765,725,362.5,56,185,0.010810810810810811,2011-03-04 08:43:00,2011-09-05 10:12:00,2,3,4,9,234,2441.6132432432432,0,Promising
13932.0,295,1,307.4,307.4,72,72.0,16,0,1.0,2011-02-18 12:02:00,2011-02-18 12:02:00,1,1,2,4,112,112200.99999999999,0,Promising
13933.0,109,2,608.79,304.395,205,102.5,23,39,0.05128205128205128,2011-07-14 13:35:00,2011-08-22 14:03:00,2,3,3,8,233,5697.649999999999,0,Promising
13934.0,264,1,922.1000000000001,922.1000000000001,390,390.0,31,0,1.0,2011-03-21 08:39:00,2011-03-21 08:39:00,1,1,4,6,114,336566.50000000006,0,Promising
13936.0,180,1,376.58,376.58,330,330.0,26,0,1.0,2011-06-13 08:47:00,2011-06-13 08:47:00,2,1,2,5,212,137451.69999999998,0,Promising
13937.0,169,1,158.85000000000002,158.85000000000002,123,123.0,9,0,1.0,2011-06-23 16:35:00,2011-06-23 16:35:00,2,1,1,4,211,57980.25000000001,0,Promising
13938.0,35,1,71.66,71.66,70,70.0,7,0,1.0,2011-11-04 14:37:00,2011-11-04 14:37:00,3,1,1,5,311,26155.899999999998,0,Promising
13939.0,23,3,568.5499999999998,189.51666666666662,847,282.3333333333333,43,288,0.010416666666666666,2011-02-01 11:30:00,2011-11-16 13:33:00,4,3,3,10,433,720.5581597222221,0,Promising
13940.0,17,4,839.14,209.785,516,129.0,39,126,0.031746031746031744,2011-07-18 16:05:00,2011-11-22 15:15:00,4,4,3,11,443,2430.8420634920635,0,Promising
13941.0,22,5,5112.959999999999,1022.5919999999999,2364,472.8,25,350,0.014285714285714285,2010-12-02 10:17:00,2011-11-18 09:43:00,4,4,5,13,445,5332.086857142856,5,Champions
13946.0,79,3,561.57,187.19000000000003,443,147.66666666666666,11,188,0.015957446808510637,2011-03-17 10:02:00,2011-09-21 13:33:00,2,3,3,8,233,1090.282180851064,0,Promising
13947.0,65,1,90.60000000000001,90.60000000000001,44,44.0,5,0,1.0,2011-10-05 14:42:00,2011-10-05 14:42:00,3,1,1,5,311,33069.0,0,Promising
13948.0,361,1,102.0,102.0,40,40.0,3,0,1.0,2010-12-14 10:18:00,2010-12-14 10:18:00,1,1,1,3,111,37230.0,0,Promising
13949.0,3,6,2427.3199999999997,404.5533333333333,2474,412.3333333333333,124,91,0.06593406593406594,2011-09-06 11:55:00,2011-12-07 09:35:00,5,5,5,15,555,9735.953846153845,0,Promising
13950.0,11,4,745.0600000000001,186.26500000000001,323,80.75,33,235,0.01702127659574468,2011-04-07 11:29:00,2011-11-28 14:44:00,5,4,3,12,543,1157.22085106383,0,Promising
13951.0,176,3,674.4499999999999,224.81666666666663,459,153.0,38,118,0.025423728813559324,2011-02-18 15:21:00,2011-06-16 16:43:00,2,3,3,8,233,2086.2224576271183,0,Promising
13952.0,218,2,3251.071,1625.5355,1431,715.5,120,20,0.1,2011-04-15 09:27:00,2011-05-06 09:00:00,1,3,5,9,135,59332.04575,5,Champions
13953.0,7,7,3515.6799999999994,502.2399999999999,2724,389.14285714285717,8,345,0.020289855072463767,2010-12-22 10:29:00,2011-12-02 16:04:00,5,5,5,15,555,3719.487536231883,0,Promising
13954.0,2,2,439.9200000000001,219.96000000000004,150,75.0,24,69,0.028985507246376812,2011-09-30 10:52:00,2011-12-08 12:50:00,5,3,2,10,532,2327.1130434782613,0,Promising
13955.0,154,2,322.96000000000004,161.48000000000002,154,77.0,33,151,0.013245033112582781,2011-02-07 12:24:00,2011-07-08 17:19:00,2,3,2,7,232,780.6649006622517,0,Promising
13956.0,5,5,1019.27,203.85399999999998,486,97.2,123,266,0.018796992481203006,2011-03-13 12:51:00,2011-12-04 13:20:00,5,4,4,13,544,1398.6223684210524,0,Promising
13959.0,79,3,594.0400000000001,198.01333333333335,355,118.33333333333333,79,283,0.01060070671378092,2010-12-12 13:56:00,2011-09-21 15:06:00,2,3,3,8,233,766.1646643109541,0,Promising
13960.0,21,2,230.22,115.11,142,71.0,11,50,0.04,2011-09-29 12:39:00,2011-11-18 15:27:00,4,3,1,8,431,1680.606,0,Promising
13962.0,22,2,169.55,84.775,87,43.5,11,223,0.008968609865470852,2011-04-08 11:21:00,2011-11-18 08:47:00,4,3,1,8,431,277.5145739910314,0,Promising
13963.0,308,4,664.54,166.135,460,115.0,35,59,0.06779661016949153,2010-12-07 09:21:00,2011-02-04 14:43:00,1,4,3,8,143,4111.137288135593,0,Promising
13967.0,146,1,80.7,80.7,42,42.0,2,0,1.0,2011-07-17 12:02:00,2011-07-17 12:02:00,2,1,1,4,211,29455.5,0,Promising
13969.0,7,18,9024.170000000002,501.3427777777779,4528,251.55555555555554,339,357,0.05042016806722689,2010-12-09 19:32:00,2011-12-02 15:11:00,5,5,5,15,555,9226.39229691877,5,Champions
13971.0,19,8,2758.26,344.7825,1844,230.5,118,266,0.03007518796992481,2011-02-27 12:27:00,2011-11-21 12:06:00,4,5,5,14,455,3784.8304511278193,0,Promising
13972.0,71,2,190.25000000000009,95.12500000000004,187,93.5,15,131,0.015267175572519083,2011-05-22 11:34:00,2011-09-30 11:54:00,3,3,1,7,331,530.0858778625956,0,Promising
13973.0,287,1,264.70000000000005,264.70000000000005,109,109.0,11,0,1.0,2011-02-25 15:21:00,2011-02-25 15:21:00,1,1,2,4,112,96615.50000000001,0,Promising
13974.0,49,1,413.59,413.59,249,249.0,28,0,1.0,2011-10-21 14:41:00,2011-10-21 14:41:00,3,1,2,6,312,150960.34999999998,0,Promising
13975.0,31,6,2461.24,410.20666666666665,1697,282.8333333333333,240,245,0.024489795918367346,2011-03-08 12:19:00,2011-11-08 13:19:00,4,5,5,14,455,3666.7453061224487,0,Promising
13976.0,207,1,357.98,357.98,154,154.0,10,0,1.0,2011-05-17 09:13:00,2011-05-17 09:13:00,1,1,2,4,112,130662.70000000001,0,Promising
13978.0,15,2,196.78999999999996,98.39499999999998,315,157.5,14,30,0.06666666666666667,2011-10-25 15:04:00,2011-11-25 11:36:00,4,3,1,8,431,2394.2783333333327,0,Promising
13979.0,73,1,869.87,869.87,639,639.0,54,0,1.0,2011-09-27 13:32:00,2011-09-27 13:32:00,2,1,3,6,213,317502.55,0,Promising
13980.0,60,1,200.14,200.14,172,172.0,11,0,1.0,2011-10-10 13:34:00,2011-10-10 13:34:00,3,1,1,5,311,73051.09999999999,0,Promising
13982.0,39,4,1871.81,467.9525,1136,284.0,72,326,0.012269938650306749,2010-12-09 13:57:00,2011-10-31 16:24:00,3,4,4,11,344,2095.738190184049,0,Promising
13983.0,30,12,2603.4300000000003,216.95250000000001,1183,98.58333333333333,92,337,0.03560830860534125,2010-12-08 10:38:00,2011-11-10 11:06:00,4,5,5,14,455,2819.7387240356084,0,Promising
13984.0,27,5,920.51,184.102,679,135.8,14,339,0.014749262536873156,2010-12-08 15:58:00,2011-11-13 12:38:00,4,4,4,12,444,991.1095870206491,0,Promising
13985.0,4,15,7060.13,470.67533333333336,3445,229.66666666666666,109,260,0.057692307692307696,2011-03-20 13:48:00,2011-12-05 17:06:00,5,5,5,15,555,9911.336346153847,5,Champions
13986.0,17,1,320.46000000000004,320.46000000000004,430,430.0,12,0,1.0,2011-11-22 15:00:00,2011-11-22 15:00:00,4,1,2,7,412,116967.90000000001,0,Promising
13988.0,20,6,4147.96,691.3266666666667,3044,507.3333333333333,188,234,0.02564102564102564,2011-03-30 11:48:00,2011-11-20 10:15:00,4,5,5,14,455,6470.108547008548,5,Champions
13989.0,66,2,1266.08,633.04,1313,656.5,33,173,0.011560693641618497,2011-04-14 15:39:00,2011-10-05 09:47:00,3,3,4,10,334,2671.209248554913,0,Promising
