antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,antecedents_str,consequents_str
"frozenset({'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES', 'GREEN REGENCY TEACUP AND SAUCER'})","frozenset({'REGENCY TEA PLATE GREEN', 'PINK REGENCY TEACUP AND SAUCER'})",0.007474323815669194,0.009840296822068075,0.0066139699951605095,0.8848920863309352,89.92534496992569,1.0,0.006540420430270072,8.602012421358278,0.9963265316909318,0.6180904522613065,0.8837481334580429,0.7785116169359594,4,2,"REGENCY TEA PLATE PINK, ROSES REGENCY TEACUP AND SAUCER, REGENCY TEA PLATE ROSES, GREEN REGENCY TEACUP AND SAUCER","REGENCY TEA PLATE GREEN, PINK REGENCY TEACUP AND SAUCER"
"frozenset({'REGENCY TEA PLATE GREEN', 'PINK REGENCY TEACUP AND SAUCER'})","frozenset({'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES', 'GREEN REGENCY TEACUP AND SAUCER'})",0.009840296822068075,0.007474323815669194,0.0066139699951605095,0.6721311475409836,89.92534496992569,1.0,0.006540420430270072,3.0272033123622086,0.9987072402493331,0.6180904522613065,0.6696620950709542,0.7785116169359594,2,4,"REGENCY TEA PLATE GREEN, PINK REGENCY TEACUP AND SAUCER","REGENCY TEA PLATE PINK, ROSES REGENCY TEACUP AND SAUCER, REGENCY TEA PLATE ROSES, GREEN REGENCY TEACUP AND SAUCER"
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME', 'HERB MARKER MINT'})",0.009087487229122978,0.010270473732322418,0.008334677636177878,0.9171597633136094,89.30062889184917,1.0,0.008241344837298355,11.947449281374096,0.9978700014704133,0.7560975609756097,0.9163001259558401,0.8643390439604696,3,3,"HERB MARKER CHIVES, HERB MARKER ROSEMARY, HERB MARKER BASIL","HERB MARKER PARSLEY, HERB MARKER THYME, HERB MARKER MINT"
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME', 'HERB MARKER MINT'})","frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.010270473732322418,0.009087487229122978,0.008334677636177878,0.8115183246073298,89.30062889184917,1.0,0.008241344837298355,5.2573413872010395,0.999062717977658,0.7560975609756097,0.8097897917691834,0.8643390439604696,3,3,"HERB MARKER PARSLEY, HERB MARKER THYME, HERB MARKER MINT","HERB MARKER CHIVES, HERB MARKER ROSEMARY, HERB MARKER BASIL"
"frozenset({'REGENCY MILK JUG PINK', 'REGENCY TEA PLATE ROSES'})","frozenset({'REGENCY TEA PLATE PINK', 'REGENCY SUGAR BOWL GREEN'})",0.008334677636177878,0.006721514222724095,0.005000806581706727,0.6,89.2656,1.0,0.004944784927433337,2.48319621444319,0.9971080504645196,0.4973262032085562,0.5972932005197055,0.672,2,2,"REGENCY MILK JUG PINK, REGENCY TEA PLATE ROSES","REGENCY TEA PLATE PINK, REGENCY SUGAR BOWL GREEN"
"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY SUGAR BOWL GREEN'})","frozenset({'REGENCY MILK JUG PINK', 'REGENCY TEA PLATE ROSES'})",0.006721514222724095,0.008334677636177878,0.005000806581706727,0.7440000000000001,89.2656,1.0,0.004944784927433337,3.8736926654836816,0.9954886675328426,0.4973262032085562,0.7418483895456025,0.672,2,2,"REGENCY TEA PLATE PINK, REGENCY SUGAR BOWL GREEN","REGENCY MILK JUG PINK, REGENCY TEA PLATE ROSES"
"frozenset({'REGENCY TEA PLATE PINK', 'GREEN REGENCY TEACUP AND SAUCER'})","frozenset({'REGENCY TEA PLATE GREEN', 'ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER'})",0.009033715115341184,0.008549766091305049,0.006882830564069474,0.761904761904762,89.11410601976641,1.0,0.00680559441289782,4.1640909824165195,0.9977922025069186,0.6432160804020102,0.7598515488199836,0.7834681042228213,2,3,"REGENCY TEA PLATE PINK, GREEN REGENCY TEACUP AND SAUCER","REGENCY TEA PLATE GREEN, ROSES REGENCY TEACUP AND SAUCER, PINK REGENCY TEACUP AND SAUCER"
"frozenset({'REGENCY TEA PLATE GREEN', 'ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER'})","frozenset({'REGENCY TEA PLATE PINK', 'GREEN REGENCY TEACUP AND SAUCER'})",0.008549766091305049,0.009033715115341184,0.006882830564069474,0.8050314465408805,89.1141060197664,1.0,0.00680559441289782,5.082698041827767,0.9973051578262285,0.6432160804020102,0.8032541001313558,0.7834681042228213,3,2,"REGENCY TEA PLATE GREEN, ROSES REGENCY TEACUP AND SAUCER, PINK REGENCY TEACUP AND SAUCER","REGENCY TEA PLATE PINK, GREEN REGENCY TEACUP AND SAUCER"
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME', 'HERB MARKER MINT', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY'})",0.00935634779803194,0.010001613163413454,0.008334677636177878,0.8908045977011495,89.066091954023,1.0,0.008241099064879607,9.066301016292957,0.9981110568311349,0.7560975609756097,0.8897014341126651,0.8620689655172413,4,2,"HERB MARKER PARSLEY, HERB MARKER THYME, HERB MARKER MINT, HERB MARKER BASIL","HERB MARKER CHIVES, HERB MARKER ROSEMARY"
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME', 'HERB MARKER MINT', 'HERB MARKER BASIL'})",0.010001613163413454,0.00935634779803194,0.008334677636177878,0.8333333333333333,89.06609195402298,1.0,0.008241099064879607,5.943861913211806,0.9987616099071206,0.7560975609756097,0.8317592140259458,0.8620689655172413,2,4,"HERB MARKER CHIVES, HERB MARKER ROSEMARY","HERB MARKER PARSLEY, HERB MARKER THYME, HERB MARKER MINT, HERB MARKER BASIL"
"frozenset({'REGENCY MILK JUG PINK', 'REGENCY TEA PLATE PINK'})","frozenset({'REGENCY SUGAR BOWL GREEN', 'REGENCY TEA PLATE ROSES'})",0.006291337312469753,0.008926170887777599,0.005000806581706727,0.7948717948717948,89.0495829471733,1.0,0.004944649029742971,4.831484916922083,0.9950303728529536,0.4894736842105264,0.7930242943535765,0.6775563793636082,2,2,"REGENCY MILK JUG PINK, REGENCY TEA PLATE PINK","REGENCY SUGAR BOWL GREEN, REGENCY TEA PLATE ROSES"
"frozenset({'REGENCY SUGAR BOWL GREEN', 'REGENCY TEA PLATE ROSES'})","frozenset({'REGENCY MILK JUG PINK', 'REGENCY TEA PLATE PINK'})",0.008926170887777599,0.006291337312469753,0.005000806581706727,0.5602409638554217,89.0495829471733,1.0,0.004944649029742971,2.2596662740565754,0.9976757251544996,0.4894736842105264,0.5574567751525582,0.6775563793636082,2,2,"REGENCY SUGAR BOWL GREEN, REGENCY TEA PLATE ROSES","REGENCY MILK JUG PINK, REGENCY TEA PLATE PINK"
"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN', 'ROSES REGENCY TEACUP AND SAUCER'})","frozenset({'REGENCY TEA PLATE ROSES', 'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",0.008603538205086842,0.008657310318868634,0.0066139699951605095,0.7687499999999999,88.79778726708074,1.0,0.006539486495078831,4.2868873067292155,0.997318929635573,0.6212121212121211,0.7667305136689085,0.7663625776397516,3,3,"REGENCY TEA PLATE PINK, REGENCY TEA PLATE GREEN, ROSES REGENCY TEACUP AND SAUCER","REGENCY TEA PLATE ROSES, PINK REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER"
"frozenset({'REGENCY TEA PLATE ROSES', 'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})","frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN', 'ROSES REGENCY TEACUP AND SAUCER'})",0.008657310318868634,0.008603538205086842,0.0066139699951605095,0.7639751552795031,88.79778726708074,1.0,0.006539486495078831,4.200390272341606,0.9973730259107756,0.6212121212121211,0.7619268841315247,0.7663625776397516,3,3,"REGENCY TEA PLATE ROSES, PINK REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER","REGENCY TEA PLATE PINK, REGENCY TEA PLATE GREEN, ROSES REGENCY TEACUP AND SAUCER"
"frozenset({'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})","frozenset({'REGENCY TEA PLATE GREEN', 'PINK REGENCY TEACUP AND SAUCER'})",0.007904500725923537,0.009840296822068075,0.006882830564069474,0.8707482993197279,88.48801159808185,1.0,0.006805047930696134,7.660709282481892,0.9965764735772358,0.6336633663366338,0.869463784210328,0.7851009256161481,3,2,"REGENCY TEA PLATE PINK, ROSES REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER","REGENCY TEA PLATE GREEN, PINK REGENCY TEACUP AND SAUCER"
"frozenset({'REGENCY TEA PLATE GREEN', 'PINK REGENCY TEACUP AND SAUCER'})","frozenset({'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",0.009840296822068075,0.007904500725923537,0.006882830564069474,0.6994535519125683,88.48801159808185,1.0,0.006805047930696134,3.3009722975846545,0.9985248146790485,0.6336633663366338,0.6970589541960993,0.7851009256161481,2,3,"REGENCY TEA PLATE GREEN, PINK REGENCY TEACUP AND SAUCER","REGENCY TEA PLATE PINK, ROSES REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER"
"frozenset({'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES', 'PINK REGENCY TEACUP AND SAUCER'})","frozenset({'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER'})",0.008334677636177878,0.00935634779803194,0.006882830564069474,0.8258064516129032,88.26162402669634,1.0,0.006804848421320914,5.687028373752039,0.9969795507537142,0.6368159203980099,0.8241612430464724,0.7807193177604747,3,2,"REGENCY TEA PLATE GREEN, REGENCY TEA PLATE ROSES, PINK REGENCY TEACUP AND SAUCER","REGENCY TEA PLATE PINK, ROSES REGENCY TEACUP AND SAUCER"
"frozenset({'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER'})","frozenset({'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES', 'PINK REGENCY TEACUP AND SAUCER'})",0.00935634779803194,0.008334677636177878,0.006882830564069474,0.7356321839080461,88.26162402669634,1.0,0.006804848421320914,3.7510818715501113,0.9980077552515876,0.6368159203980099,0.7334102442326176,0.7807193177604747,2,3,"REGENCY TEA PLATE PINK, ROSES REGENCY TEACUP AND SAUCER","REGENCY TEA PLATE GREEN, REGENCY TEA PLATE ROSES, PINK REGENCY TEACUP AND SAUCER"
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME'})",0.009410119911813734,0.010055385277195246,0.008334677636177878,0.8857142857142857,88.08357524828114,1.0,0.008240055254959985,8.662015378824538,0.9980388105385917,0.748792270531401,0.8845534259331108,0.8572956455309397,4,2,"HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER MINT, HERB MARKER BASIL","HERB MARKER CHIVES, HERB MARKER THYME"
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT', 'HERB MARKER BASIL'})",0.010055385277195246,0.009410119911813734,0.008334677636177878,0.8288770053475937,88.08357524828114,1.0,0.008240055254959985,5.788759611765341,0.9986893518599639,0.748792270531401,0.8272514204999023,0.8572956455309397,2,4,"HERB MARKER CHIVES, HERB MARKER THYME","HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER MINT, HERB MARKER BASIL"
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})","frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",0.01032424584610421,0.009195031456686563,0.008334677636177878,0.8072916666666666,87.79650950292397,1.0,0.008239745870856385,5.141474431359896,0.998923153771328,0.7451923076923077,0.8055032630522088,0.8568622076023391,3,3,"HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER MINT","HERB MARKER CHIVES, HERB MARKER THYME, HERB MARKER BASIL"
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",0.009195031456686563,0.01032424584610421,0.008334677636177878,0.9064327485380116,87.79650950292397,1.0,0.008239745870856385,10.57715962251975,0.9977846871356394,0.7451923076923077,0.9054566598512036,0.8568622076023391,3,3,"HERB MARKER CHIVES, HERB MARKER THYME, HERB MARKER BASIL","HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER MINT"
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER MINT'})","frozenset({'HERB MARKER CHIVES', 'HERB MARKER BASIL'})",0.009840296822068075,0.009678980480722698,0.008334677636177878,0.8469945355191257,87.50865209471766,1.0,0.008239433595312564,6.472455234715279,0.9983970821639917,0.7451923076923077,0.8454991245615019,0.8540528233151183,4,2,"HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER THYME, HERB MARKER MINT","HERB MARKER CHIVES, HERB MARKER BASIL"
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER MINT'})",0.009678980480722698,0.009840296822068075,0.008334677636177878,0.861111111111111,87.50865209471766,1.0,0.008239433595312564,7.129149862881106,0.998234450288741,0.7451923076923077,0.8597308207523261,0.8540528233151183,2,4,"HERB MARKER CHIVES, HERB MARKER BASIL","HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER THYME, HERB MARKER MINT"
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME', 'HERB MARKER MINT'})","frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY'})",0.010270473732322418,0.010001613163413454,0.008979943001559392,0.8743455497382199,87.42045262624556,1.0,0.008877221696283704,7.878737161907834,0.9988193774355016,0.7952380952380953,0.8730761060497352,0.8860975060519056,3,2,"HERB MARKER PARSLEY, HERB MARKER THYME, HERB MARKER MINT","HERB MARKER CHIVES, HERB MARKER ROSEMARY"
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME', 'HERB MARKER MINT'})",0.010001613163413454,0.010270473732322418,0.008979943001559392,0.8978494623655915,87.42045262624556,1.0,0.008877221696283704,9.68893115188359,0.9985481212904157,0.7952380952380953,0.8967894410308,0.8860975060519056,2,3,"HERB MARKER CHIVES, HERB MARKER ROSEMARY","HERB MARKER PARSLEY, HERB MARKER THYME, HERB MARKER MINT"
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",0.00935634779803194,0.010216701618540625,0.008334677636177878,0.8908045977011495,87.19101633393831,1.0,0.008239086622486097,9.064331258861792,0.9978673222287009,0.7416267942583733,0.889677465282136,0.85329703569268,3,3,"HERB MARKER CHIVES, HERB MARKER ROSEMARY, HERB MARKER MINT","HERB MARKER PARSLEY, HERB MARKER THYME, HERB MARKER BASIL"
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER MINT'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.00935634779803194,0.010216701618540625,0.008334677636177878,0.8908045977011495,87.19101633393831,1.0,0.008239086622486097,9.064331258861792,0.9978673222287009,0.7416267942583733,0.889677465282136,0.85329703569268,3,3,"HERB MARKER CHIVES, HERB MARKER THYME, HERB MARKER MINT","HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER BASIL"
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER MINT'})",0.010216701618540625,0.00935634779803194,0.008334677636177878,0.8157894736842105,87.1910163339383,1.0,0.008239086622486097,5.377779826239254,0.9987347029618816,0.7416267942583733,0.8140496576076243,0.85329703569268,3,3,"HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER BASIL","HERB MARKER CHIVES, HERB MARKER THYME, HERB MARKER MINT"
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",0.010216701618540625,0.00935634779803194,0.008334677636177878,0.8157894736842105,87.1910163339383,1.0,0.008239086622486097,5.377779826239254,0.9987347029618816,0.7416267942583733,0.8140496576076243,0.85329703569268,3,3,"HERB MARKER PARSLEY, HERB MARKER THYME, HERB MARKER BASIL","HERB MARKER CHIVES, HERB MARKER ROSEMARY, HERB MARKER MINT"
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})","frozenset({'HERB MARKER THYME', 'HERB MARKER MINT', 'HERB MARKER BASIL'})",0.009678980480722698,0.00994784104963166,0.008334677636177878,0.861111111111111,86.56261261261261,1.0,0.008238392676833161,7.128375544442649,0.9981083395950796,0.7380952380952379,0.8597155840393945,0.8494744744744744,3,3,"HERB MARKER CHIVES, HERB MARKER PARSLEY, HERB MARKER ROSEMARY","HERB MARKER THYME, HERB MARKER MINT, HERB MARKER BASIL"
"frozenset({'HERB MARKER THYME', 'HERB MARKER MINT', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})",0.00994784104963166,0.009678980480722698,0.008334677636177878,0.8378378378378378,86.56261261261261,1.0,0.008238392676833161,6.106979620368876,0.9983793879167164,0.7380952380952379,0.8362529331742559,0.8494744744744744,3,3,"HERB MARKER THYME, HERB MARKER MINT, HERB MARKER BASIL","HERB MARKER CHIVES, HERB MARKER PARSLEY, HERB MARKER ROSEMARY"
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})","frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME'})",0.01032424584610421,0.010055385277195246,0.008979943001559392,0.8697916666666667,86.50008355614975,1.0,0.008876128731880331,7.602774641071145,0.99875066492931,0.787735849056604,0.8684690725149377,0.8814198975044565,3,2,"HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER MINT","HERB MARKER CHIVES, HERB MARKER THYME"
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",0.010055385277195246,0.01032424584610421,0.008979943001559392,0.8930481283422461,86.50008355614975,1.0,0.008876128731880331,9.253468301338936,0.9984794127117844,0.787735849056604,0.8919324119956942,0.8814198975044565,2,3,"HERB MARKER CHIVES, HERB MARKER THYME","HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER MINT"
"frozenset({'REGENCY SUGAR BOWL GREEN', 'REGENCY TEA PLATE ROSES'})","frozenset({'REGENCY TEA PLATE GREEN', 'REGENCY TEAPOT ROSES'})",0.008926170887777599,0.007743184384578158,0.005968704629778996,0.6686746987951807,86.35655120481928,1.0,0.005899587642746681,2.994811479857455,0.9973223725597443,0.5577889447236181,0.6660891656366973,0.719754016064257,2,2,"REGENCY SUGAR BOWL GREEN, REGENCY TEA PLATE ROSES","REGENCY TEA PLATE GREEN, REGENCY TEAPOT ROSES"
"frozenset({'REGENCY TEA PLATE GREEN', 'REGENCY TEAPOT ROSES'})","frozenset({'REGENCY SUGAR BOWL GREEN', 'REGENCY TEA PLATE ROSES'})",0.007743184384578158,0.008926170887777599,0.005968704629778996,0.7708333333333333,86.35655120481927,1.0,0.005899587642746681,4.324685799762424,0.9961333468080338,0.5577889447236181,0.7687693288481362,0.719754016064257,2,2,"REGENCY TEA PLATE GREEN, REGENCY TEAPOT ROSES","REGENCY SUGAR BOWL GREEN, REGENCY TEA PLATE ROSES"
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",0.008549766091305049,0.01129214389417648,0.008334677636177878,0.9748427672955975,86.3292902066487,1.0,0.00823813244721331,39.3011372802065,0.9969400501768787,0.7242990654205609,0.9745554437045862,0.8564690026954178,4,2,"HERB MARKER CHIVES, HERB MARKER ROSEMARY, HERB MARKER MINT, HERB MARKER BASIL","HERB MARKER PARSLEY, HERB MARKER THYME"
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})","frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT', 'HERB MARKER BASIL'})",0.01129214389417648,0.008549766091305049,0.008334677636177878,0.738095238095238,86.3292902066487,1.0,0.00823813244721331,3.7855372567422885,0.99970526160664,0.7242990654205609,0.7358367037019818,0.8564690026954178,2,4,"HERB MARKER PARSLEY, HERB MARKER THYME","HERB MARKER CHIVES, HERB MARKER ROSEMARY, HERB MARKER MINT, HERB MARKER BASIL"
"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN', 'ROSES REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})","frozenset({'REGENCY TEA PLATE ROSES', 'PINK REGENCY TEACUP AND SAUCER'})",0.00758186804323278,0.01010915739097704,0.0066139699951605095,0.8723404255319148,86.29210049796286,1.0,0.00653732369779385,7.754144933770675,0.9959627115777009,0.5970873786407767,0.8710367153901364,0.7632978723404255,4,2,"REGENCY TEA PLATE PINK, REGENCY TEA PLATE GREEN, ROSES REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER","REGENCY TEA PLATE ROSES, PINK REGENCY TEACUP AND SAUCER"
"frozenset({'REGENCY TEA PLATE ROSES', 'PINK REGENCY TEACUP AND SAUCER'})","frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN', 'ROSES REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",0.01010915739097704,0.00758186804323278,0.0066139699951605095,0.6542553191489361,86.29210049796286,1.0,0.00653732369779385,2.8703785970441875,0.9985055030082052,0.5970873786407767,0.6516139017237085,0.7632978723404255,2,4,"REGENCY TEA PLATE ROSES, PINK REGENCY TEACUP AND SAUCER","REGENCY TEA PLATE PINK, REGENCY TEA PLATE GREEN, ROSES REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER"
"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES', 'GREEN REGENCY TEACUP AND SAUCER'})","frozenset({'REGENCY TEA PLATE GREEN', 'PINK REGENCY TEACUP AND SAUCER'})",0.0081733612948325,0.009840296822068075,0.0069366026778512665,0.8486842105263159,86.24579378774807,1.0,0.006856174376676112,6.5436641253498165,0.9965503981037275,0.6262135922330098,0.8471804205038502,0.7768011216566006,3,2,"REGENCY TEA PLATE PINK, REGENCY TEA PLATE ROSES, GREEN REGENCY TEACUP AND SAUCER","REGENCY TEA PLATE GREEN, PINK REGENCY TEACUP AND SAUCER"
"frozenset({'REGENCY TEA PLATE GREEN', 'PINK REGENCY TEACUP AND SAUCER'})","frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES', 'GREEN REGENCY TEACUP AND SAUCER'})",0.009840296822068075,0.0081733612948325,0.0069366026778512665,0.7049180327868853,86.24579378774807,1.0,0.006856174376676112,3.3611902756119565,0.9982280923766296,0.6262135922330098,0.702486346204267,0.7768011216566006,2,3,"REGENCY TEA PLATE GREEN, PINK REGENCY TEACUP AND SAUCER","REGENCY TEA PLATE PINK, REGENCY TEA PLATE ROSES, GREEN REGENCY TEACUP AND SAUCER"
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER THYME', 'HERB MARKER MINT'})",0.008872398773995805,0.01091573909770393,0.008334677636177878,0.9393939393939394,86.05866547245859,1.0,0.008237828845990152,16.3198903048879,0.9972278225806451,0.7276995305164319,0.938725078335821,0.851470368711748,4,2,"HERB MARKER CHIVES, HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER BASIL","HERB MARKER THYME, HERB MARKER MINT"
"frozenset({'HERB MARKER THYME', 'HERB MARKER MINT'})","frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.01091573909770393,0.008872398773995805,0.008334677636177878,0.7635467980295566,86.05866547245857,1.0,0.008237828845990152,4.191643813518309,0.9992879866155513,0.7276995305164319,0.7614301108374384,0.851470368711748,2,4,"HERB MARKER THYME, HERB MARKER MINT","HERB MARKER CHIVES, HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER BASIL"
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER MINT'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER CHIVES', 'HERB MARKER BASIL'})",0.010431790073667796,0.009302575684250148,0.008334677636177878,0.7989690721649485,85.88686609856386,1.0,0.008237635119495374,4.928084623519372,0.9987757956714631,0.7311320754716981,0.7970814065920293,0.847461414695191,3,3,"HERB MARKER ROSEMARY, HERB MARKER THYME, HERB MARKER MINT","HERB MARKER PARSLEY, HERB MARKER CHIVES, HERB MARKER BASIL"
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER CHIVES', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER MINT'})",0.009302575684250148,0.010431790073667796,0.008334677636177878,0.8959537572254335,85.88686609856384,1.0,0.008237635119495374,9.510850017625298,0.9976373734119592,0.7311320754716981,0.8948569267576691,0.847461414695191,3,3,"HERB MARKER PARSLEY, HERB MARKER CHIVES, HERB MARKER BASIL","HERB MARKER ROSEMARY, HERB MARKER THYME, HERB MARKER MINT"
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})","frozenset({'HERB MARKER CHIVES', 'HERB MARKER MINT', 'HERB MARKER BASIL'})",0.010754422756358552,0.009033715115341184,0.008334677636177878,0.775,85.78973214285715,1.0,0.008237525244766992,4.404294599487373,0.9990882103849329,0.7276995305164319,0.7729488849096533,0.8488095238095239,3,3,"HERB MARKER PARSLEY, HERB MARKER ROSEMARY, HERB MARKER THYME","HERB MARKER CHIVES, HERB MARKER MINT, HERB MARKER BASIL"
