antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,antecedents_str,consequents_str
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.05517018874011938,0.047050599559068665,0.027154917459805344,0.49220272904483425,10.461136173767752,1.0,0.024559127001795748,1.8766335601773427,0.9572179857562332,0.36174785100286533,0.46713091931197287,0.5346727930938457,1,1,RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.04436199386997903,0.05517018874011938,0.026993601118459967,0.6084848484848485,11.02923267765373,1.0,0.024546141543765203,2.413264997800005,0.9515442618452591,0.3721275018532246,0.5856236257055789,0.5488818004607479,1,1,WOODLAND CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.05517018874011938,0.04436199386997903,0.026993601118459967,0.48927875243664715,11.029232677653729,1.0,0.024546141543765203,1.871153805895804,0.962429265352794,0.3721275018532246,0.4655703893238987,0.5488818004607479,1,1,RED RETROSPOT CHARLOTTE BAG,WOODLAND CHARLOTTE BAG
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.057697478087863636,0.060870032800989404,0.02667096843576921,0.4622553588070829,7.594136844289153,1.0,0.023158921052026583,1.74642366517251,0.9214869377296391,0.29022820362785257,0.4274012543793485,0.4502089514883471,1,1,LUNCH BAG PINK POLKADOT,LUNCH BAG CARS BLUE
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.060870032800989404,0.057697478087863636,0.02667096843576921,0.4381625441696113,7.594136844289153,1.0,0.023158921052026583,1.6771799603844944,0.9245998910262924,0.29022820362785257,0.4037610610546828,0.4502089514883471,1,1,LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT
frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.054417379147174275,0.10238210464053342,0.02629456363929666,0.48320158102766797,4.719590232337994,1.0,0.020723197833187084,1.7368820460875338,0.8334725926597835,0.20148331273176762,0.42425566419286775,0.37001465606005246,1,1,ROSES REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),0.10238210464053342,0.054417379147174275,0.02629456363929666,0.25682773109243695,4.719590232337994,1.0,0.020723197833187084,1.2723599364691025,0.8780096772253214,0.20148331273176762,0.2140588749005431,0.37001465606005246,1,1,REGENCY CAKESTAND 3 TIER,ROSES REGENCY TEACUP AND SAUCER
frozenset({'HEART OF WICKER SMALL'}),frozenset({'HEART OF WICKER LARGE'}),0.06350486637629725,0.04930902833790396,0.02607947518416949,0.4106689246401355,8.328473273208942,1.0,0.022948111928425843,1.6131695941565165,0.9395990888814172,0.3006819590824551,0.3801023750866855,0.4697837534869162,1,1,HEART OF WICKER SMALL,HEART OF WICKER LARGE
frozenset({'HEART OF WICKER LARGE'}),frozenset({'HEART OF WICKER SMALL'}),0.04930902833790396,0.06350486637629725,0.02607947518416949,0.5288985823336969,8.328473273208942,1.0,0.022948111928425843,1.9878843461410545,0.9255688762420115,0.3006819590824551,0.4969526260714149,0.4697837534869162,1,1,HEART OF WICKER LARGE,HEART OF WICKER SMALL
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.03850083346776362,0.05517018874011938,0.025918158842824113,0.6731843575418994,12.201958574275539,1.0,0.02379406059375569,2.8910177130857884,0.9548068013499111,0.38253968253968257,0.6541010470210405,0.5714849662953162,1,1,STRAWBERRY CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.05517018874011938,0.03850083346776362,0.025918158842824113,0.4697855750487329,12.201958574275539,1.0,0.02379406059375569,1.8134157074670487,0.9716521777325001,0.38253968253968257,0.44855446223260925,0.5714849662953162,1,1,RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.0549551002849922,0.08286282733774265,0.025918158842824113,0.4716242661448141,5.691626526602925,1.0,0.021364423856580474,1.735767019371902,0.8722371814924774,0.23161941374339257,0.4238858159882216,0.3922040863494999,1,1,LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.08286282733774265,0.0549551002849922,0.025918158842824113,0.3127839065541856,5.691626526602925,1.0,0.021364423856580474,1.3751786501046523,0.8987786388795903,0.23161941374339257,0.2728217530690292,0.3922040863494999,1,1,LUNCH BAG RED RETROSPOT,LUNCH BAG APPLE DESIGN
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.10238210464053342,0.05232026670968436,0.02586438672904232,0.25262605042016806,4.82845494312833,1.0,0.0205077277079508,1.2680127984432614,0.8833317786172276,0.20075125208681135,0.21136442689876675,0.3734867148298168,1,1,REGENCY CAKESTAND 3 TIER,GREEN REGENCY TEACUP AND SAUCER
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.05232026670968436,0.10238210464053342,0.02586438672904232,0.4943473792394656,4.828454943128331,1.0,0.0205077277079508,1.7751670979365062,0.8366691659360747,0.20075125208681135,0.4366727497583623,0.3734867148298168,1,1,GREEN REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.1181911060923805,0.03876969403667258,0.025756842501478732,0.21792538671519562,5.621024156369616,1.0,0.02117460948042123,1.2290774941869653,0.9322841748713991,0.196311475409836,0.18638165231273737,0.44114022456425517,1,1,WHITE HANGING HEART T-LIGHT HOLDER,RED HANGING HEART T-LIGHT HOLDER
frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03876969403667258,0.1181911060923805,0.025756842501478732,0.6643550624133148,5.621024156369615,1.0,0.02117460948042123,2.6272074896999733,0.8552544296104316,0.196311475409836,0.6193677111836341,0.44114022456425517,1,1,RED HANGING HEART T-LIGHT HOLDER,WHITE HANGING HEART T-LIGHT HOLDER
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.060870032800989404,0.0616766145077163,0.025703070387696942,0.42226148409894,6.846379093101994,1.0,0.02194881283955827,1.6241316091395495,0.9092856364252714,0.2654081066074403,0.38428635070418266,0.4195004020320332,1,1,LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.0616766145077163,0.060870032800989404,0.025703070387696942,0.4167393199651265,6.846379093101994,1.0,0.02194881283955827,1.6101376268718464,0.9100672573161813,0.2654081066074403,0.37893507777792484,0.4195004020320332,1,1,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG CARS BLUE
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.05393343012313814,0.0616766145077163,0.025595526160133355,0.47457627118644063,7.694590161511976,1.0,0.02226909478134971,1.785841282065959,0.9196377823608698,0.2843488649940263,0.4400398232237385,0.4447859559942665,1,1,LUNCH BAG WOODLAND,LUNCH BAG SPACEBOY DESIGN
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.0616766145077163,0.05393343012313814,0.025595526160133355,0.41499564080209245,7.694590161511977,1.0,0.02226909478134971,1.6171957610264691,0.9272267703643062,0.2843488649940263,0.38164567079666434,0.4447859559942665,1,1,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND
frozenset({'SPOTTY BUNTING'}),frozenset({'PARTY BUNTING'}),0.059848362639135344,0.08899284830886701,0.025434209818787978,0.4249775381850854,4.775412252343223,1.0,0.02010813356090934,1.584298374737861,0.8409217875068379,0.2061002178649238,0.36880576541305826,0.3553890712073463,1,1,SPOTTY BUNTING,PARTY BUNTING
frozenset({'PARTY BUNTING'}),frozenset({'SPOTTY BUNTING'}),0.08899284830886701,0.059848362639135344,0.025434209818787978,0.2858006042296073,4.775412252343223,1.0,0.02010813356090934,1.3163713704164393,0.8678241372193103,0.2061002178649238,0.24033595497929572,0.3553890712073463,1,1,PARTY BUNTING,SPOTTY BUNTING
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.06511802978975104,0.06269828466957036,0.02511157713609722,0.3856317093311313,6.150594252513764,1.0,0.021028788367217846,1.5256349156789653,0.8957431106423219,0.2445026178010471,0.34453519008840855,0.393073144545497,1,1,JUMBO BAG PINK POLKADOT,JUMBO SHOPPER VINTAGE RED PAISLEY
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.06269828466957036,0.06511802978975104,0.02511157713609722,0.40051457975986277,6.150594252513764,1.0,0.021028788367217846,1.5594740733407015,0.8934306535269009,0.2445026178010471,0.3587581755317018,0.393073144545497,1,1,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK POLKADOT
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.057912566542990804,0.060870032800989404,0.02511157713609722,0.4336118848653668,7.123569101449847,1.0,0.021586437311035888,1.6581032371694004,0.9124640667624887,0.2680826636050517,0.39690124379279856,0.4230780272383371,1,1,LUNCH BAG SUKI DESIGN,LUNCH BAG CARS BLUE
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.060870032800989404,0.057912566542990804,0.02511157713609722,0.4125441696113074,7.123569101449846,1.0,0.021586437311035888,1.603673646125315,0.9153375579546981,0.2680826636050517,0.37643173072268743,0.4230780272383371,1,1,LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN
frozenset({'ALARM CLOCK BAKELIKE RED'}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.05522396085390117,0.04081303436038071,0.024412539656933914,0.44206426484907496,10.831448133594527,1.0,0.022158682245087328,1.71917105359841,0.9607316486100909,0.34084084084084076,0.4183243151361278,0.52010986628488,1,1,ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE PINK
frozenset({'ALARM CLOCK BAKELIKE PINK'}),frozenset({'ALARM CLOCK BAKELIKE RED'}),0.04081303436038071,0.05522396085390117,0.024412539656933914,0.5981554677206851,10.831448133594527,1.0,0.022158682245087328,2.351098405612751,0.9462975146361305,0.34084084084084076,0.5746668886284337,0.52010986628488,1,1,ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE RED
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.057912566542990804,0.0616766145077163,0.02435876754315212,0.4206128133704735,6.819648204229029,1.0,0.020786916501327607,1.6195100739987012,0.9058234297983004,0.25578769057029926,0.38252931176221755,0.4077780718988374,1,1,LUNCH BAG SUKI DESIGN,LUNCH BAG SPACEBOY DESIGN
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.0616766145077163,0.057912566542990804,0.02435876754315212,0.39494333042720137,6.819648204229029,1.0,0.020786916501327607,1.5570234671112242,0.9094571054479212,0.25578769057029926,0.35774892214353105,0.4077780718988374,1,1,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN
frozenset({'JAM MAKING SET WITH JARS'}),frozenset({'JAM MAKING SET PRINTED'}),0.05850405979459052,0.06000967898048072,0.024304995429370327,0.4154411764705882,6.9229028304870335,1.0,0.020794185582042102,1.6080337567126366,0.9087154671908303,0.2579908675799087,0.37812250779838275,0.4102295488087708,1,1,JAM MAKING SET WITH JARS,JAM MAKING SET PRINTED
frozenset({'JAM MAKING SET PRINTED'}),frozenset({'JAM MAKING SET WITH JARS'}),0.06000967898048072,0.05850405979459052,0.024304995429370327,0.4050179211469534,6.9229028304870335,1.0,0.020794185582042102,1.5823937790199352,0.9101709922226559,0.2579908675799087,0.3680460494357126,0.4102295488087708,1,1,JAM MAKING SET PRINTED,JAM MAKING SET WITH JARS
